postal_code,name,municipality,prefecture,periphery,type
56123,ΑΜΠΕΛΟΚΗΠΟΙ,ΑΜΠΕΛΟΚΗΠΩΝ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
56224,ΕΥΟΣΜΟ,ΕΥΟΣΜΟΥ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
56225,ΕΥΟΣΜΟ,ΕΥΟΣΜΟΥ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
56226,ΕΥΟΣΜΟ,ΕΥΟΣΜΟΥ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
56238,ΕΥΟΣΜΟ,ΕΥΟΣΜΟΥ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
56334,ΕΛΕΥΘΕΡΙΟ-ΚΟΡΔΕΛΙΟ,ΕΛΕΥΘΕΡΙΟΥ - ΚΟΡΔΕΛΙΟΥ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
56429,ΕΥΚΑΡΠΙΑ,ΕΥΚΑΡΠΙΑΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΚΟΙΝΟΤΗΤΑΣ
56430,ΣΤΑΥΡΟΥΠΟΛΗ,ΣΤΑΥΡΟΥΠΟΛΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
56430,ΣΤΑΥΡΟΥΠΟΛΗ,ΣΤΑΥΡΟΥΠΟΛΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
56431,ΣΤΑΥΡΟΥΠΟΛΗ,ΣΤΑΥΡΟΥΠΟΛΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
56436,ΣΤΑΥΡΟΥΠΟΛΗ,ΣΤΑΥΡΟΥΠΟΛΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
56437,ΣΤΑΥΡΟΥΠΟΛΗ,ΣΤΑΥΡΟΥΠΟΛΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
56450,ΕΥΚΑΡΠΙΑ,ΕΥΚΑΡΠΙΑΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΚΟΙΝΟΤΗΤΑΣ
56532,ΠΟΛΙΧΝΗ,ΠΟΛΙΧΝΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
56533,ΠΟΛΙΧΝΗ,ΠΟΛΙΧΝΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
56535,ΠΟΛΙΧΝΗ,ΠΟΛΙΧΝΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
56550,ΠΟΛΙΧΝΗ,ΠΟΛΙΧΝΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
56625,ΣΥΚΙΕΣ,ΣΥΚΕΩΝ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
56626,ΣΥΚΙΕΣ,ΣΥΚΕΩΝ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
56727,ΝΕΑΠΟΛΗ,ΝΕΑΠΟΛΕΩΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
56728,ΝΕΑΠΟΛΗ,ΝΕΑΠΟΛΕΩΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
57000,ΝΕΑ ΡΑΙΔΕΣΤΟΣ,ΘΕΡΜΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
57001,ΘΕΡΜΗ,ΘΕΡΜΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
57002,ΣΟΧΟΣ,ΣΟΧΟΥ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
57003,ΑΓΙΟΣ ΑΘΑΝΑΣΙΟΣ,ΑΓΙΟΥ ΑΘΑΝΑΣΙΟΥ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
57004,ΝΕΑ ΜΗΧΑΝΙΩΝΑ,ΜΗΧΑΝΙΩΝΑΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
57006,ΒΑΣΙΛΙΚΑ,ΒΑΣΙΛΙΚΩΝ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
57007,ΧΑΛΚΗΔΩΝΑ,ΧΑΛΚΗΔΟΝΟΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
57008,ΔΙΑΒΑΤΑ,ΕΧΕΔΩΡΟΥ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
57009,ΚΑΛΟΧΩΡΙ,ΕΧΕΔΩΡΟΥ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
57010,ΠΕΥΚΑ,ΧΟΡΤΙΑΤΗ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΚΟΙΝΟΤΗΤΑΣ
57011,ΓΕΦΥΡΑ,ΑΓΙΟΥ ΑΘΑΝΑΣΙΟΥ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
57012,ΖΑΓΚΛΙΒΕΡΙ,ΚΑΛΛΙΝΔΟΙΩΝ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
57013,ΩΡΑΙΟΚΑΣΤΡΟ,ΩΡΑΙΟΚΑΣΤΡΟΥ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
57014,ΣΤΑΥΡΟΣ,ΡΕΝΤΙΝΑΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
57014,ΣΤΑΥΡΟΣ,ΡΕΝΤΙΝΑΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
57018,ΜΕΛΙΣΣΟΧΩΡΙ,ΜΥΓΔΟΝΙΑΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
57019,ΠΕΡΑΙΑ,ΘΕΡΜΑΪΚΟΥ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
57021,ΑΣΠΡΟΒΑΛΤΑ,ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
57022,ΣΙΝΔΟΣ,ΕΧΕΔΩΡΟΥ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
57100,ΚΟΥΦΑΛΙΑ,ΚΟΥΦΑΛΙΩΝ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
57200,ΛΑΓΚΑΔΑΣ,ΛΑΓΚΑΔΑ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
57300,ΧΑΛΑΣΤΡΑ,ΧΑΛΑΣΤΡΑΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
57400,ΣΙΝΔΟΣ,ΕΧΕΔΩΡΟΥ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
57500,ΕΠΑΝΟΜΗ,ΕΠΑΝΟΜΗΣ,ΘΕΣΣΑΛΟΝΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
58002,ΑΡΝΙΣΣΑ,ΒΕΓΟΡΙΤΙΔΑΣ,ΠΕΛΛΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
58005,ΠΕΛΛΑ,ΠΕΛΛΑΣ,ΠΕΛΛΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
58100,ΓΙΑΝΝΙΤΣΑ,ΓΙΑΝΝΙΤΣΩΝ,ΠΕΛΛΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
58200,ΕΔΕΣΣΑ,ΕΔΕΣΣΑΣ,ΠΕΛΛΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
58300,ΚΡΥΑ ΒΡΥΣΗ,ΚΡΥΑΣ ΒΡΥΣΗΣ,ΠΕΛΛΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
58400,ΑΡΙΔΑΙΑ,ΑΡΙΔΑΙΑΣ,ΠΕΛΛΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
58500,ΣΚΥΔΡΑ,ΣΚΥΔΡΑΣ,ΠΕΛΛΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
59031,ΜΕΛΙΚΗ,ΜΕΛΙΚΗΣ,ΗΜΑΘΙΑΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
59035,ΚΟΠΑΝΟΣ,ΑΝΘΕΜΙΩΝ,ΗΜΑΘΙΑΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
59131,ΒΕΡΟΙΑ,ΒΕΡΟΙΑΣ,ΗΜΑΘΙΑΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
59132,ΒΕΡΟΙΑ,ΒΕΡΟΙΑΣ,ΗΜΑΘΙΑΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
59150,ΒΕΡΟΙΑ,ΒΕΡΟΙΑΣ,ΗΜΑΘΙΑΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
59200,ΝΑΟΥΣΑ,ΝΑΟΥΣΑΣ,ΗΜΑΘΙΑΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
59300,ΑΛΕΞΑΝΔΡΕΙΑ,ΑΛΕΞΑΝΔΡΕΙΑΣ,ΗΜΑΘΙΑΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
60063,ΛΕΠΤΟΚΑΡΥΑ,ΑΝΑΤΟΛΙΚΟΥ ΟΛΥΜΠΟΥ,ΠΙΕΡΙΑΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
60065,ΠΛΑΤΑΜΩΝΑΣ,ΑΝΑΤΟΛΙΚΟΥ ΟΛΥΜΠΟΥ,ΠΙΕΡΙΑΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
60131,ΚΑΤΕΡΙΝΗ,ΚΑΤΕΡΙΝΗΣ,ΠΙΕΡΙΑΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
60132,ΚΑΤΕΡΙΝΗ,ΚΑΤΕΡΙΝΗΣ,ΠΙΕΡΙΑΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
60133,ΚΑΤΕΡΙΝΗ,ΚΑΤΕΡΙΝΗΣ,ΠΙΕΡΙΑΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
60134,ΚΑΤΕΡΙΝΗ,ΚΑΤΕΡΙΝΗΣ,ΠΙΕΡΙΑΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
60150,ΚΙΤΡΟΣ,ΠΥΔΝΑΣ,ΠΙΕΡΙΑΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
60150,ΚΟΡΙΝΟΣ,ΚΟΡΙΝΟΥ,ΠΙΕΡΙΑΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
60200,ΛΙΤΟΧΩΡΟ,ΛΙΤΟΧΩΡΟΥ,ΠΙΕΡΙΑΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
60300,ΑΙΓΙΝΙΟ,ΑΙΓΙΝΙΟΥ,ΠΙΕΡΙΑΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
61007,ΕΥΡΩΠΟΣ,ΕΥΡΩΠΟΥ,ΚΙΛΚΙΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
61100,ΚΙΛΚΙΣ,ΚΙΛΚΙΣ,ΚΙΛΚΙΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
61200,ΠΟΛΥΚΑΣΤΡΟ,ΠΟΛΥΚΑΣΤΡΟΥ,ΚΙΛΚΙΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
61300,ΓΟΥΜΕΝΙΣΣΑ,ΓΟΥΜΕΝΙΣΣΑΣ,ΚΙΛΚΙΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
62041,ΡΟΔΟΛΙΒΟΣ,ΡΟΔΟΛΙΒΟΥΣ,ΣΕΡΡΩΝ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
62042,ΝΕΑ ΖΙΧΝΗ,ΝΕΑΣ ΖΙΧΝΗΣ,ΣΕΡΡΩΝ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
62047,ΠΡΩΤΗ,ΠΡΩΤΗΣ,ΣΕΡΡΩΝ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
62049,ΜΑΥΡΟΘΑΛΑΣΣΑ,ΤΡΑΓΙΛΟΥ,ΣΕΡΡΩΝ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
62055,ΑΝΩ ΠΟΡΟΙΑ,ΚΕΡΚΙΝΗΣ,ΣΕΡΡΩΝ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
62121,ΣΕΡΡΕΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
62122,ΣΕΡΡΕΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
62123,ΣΕΡΡΕΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
62124,ΣΕΡΡΕΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
62125,ΣΕΡΡΕΣ,ΣΕΡΡΩΝ,ΣΕΡΡΩΝ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΝΟΜΟΥ
62200,ΝΙΓΡΙΤΑ,ΝΙΓΡΙΤΗΣ,ΣΕΡΡΩΝ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
62300,ΣΙΔΗΡΟΚΑΣΤΡΟ,ΣΙΔΗΡΟΚΑΣΤΡΟΥ,ΣΕΡΡΩΝ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
62400,ΗΡΑΚΛΕΙΑ,ΗΡΑΚΛΕΙΑΣ,ΣΕΡΡΩΝ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
62500,ΝΕΟΣ ΣΚΟΠΟΣ,ΣΤΡΥΜΩΝΑ,ΣΕΡΡΩΝ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
63072,ΣΥΚΙΑ,ΤΟΡΩΝΗΣ,ΧΑΛΚΙΔΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
63073,ΓΑΛΑΤΙΣΤΑ,ΑΝΘΕΜΟΥΝΤΑ,ΧΑΛΚΙΔΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
63074,ΑΡΝΑΙΑ,ΑΡΝΑΙΑΣ,ΧΑΛΚΙΔΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
63074,ΑΡΝΑΙΑ,ΑΡΝΑΙΑΣ,ΧΑΛΚΙΔΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
63075,ΙΕΡΙΣΣΟΣ,ΣΤΑΓΙΡΩΝ - ΑΚΑΝΘΟΥ,ΧΑΛΚΙΔΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
63075,ΙΕΡΙΣΣΟΣ,ΣΤΑΓΙΡΩΝ - ΑΚΑΝΘΟΥ,ΧΑΛΚΙΔΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
63075,ΙΕΡΙΣΣΟΣ,ΣΤΑΓΙΡΩΝ - ΑΚΑΝΘΟΥ,ΧΑΛΚΙΔΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
63075,ΙΕΡΙΣΣΟΣ,ΣΤΑΓΙΡΩΝ - ΑΚΑΝΘΟΥ,ΧΑΛΚΙΔΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
63077,ΚΑΣΣΑΝΔΡΕΙΑ,ΚΑΣΣΑΝΔΡΑΣ,ΧΑΛΚΙΔΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
63078,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,ΣΙΘΩΝΙΑΣ,ΧΑΛΚΙΔΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
63078,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,ΣΙΘΩΝΙΑΣ,ΧΑΛΚΙΔΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
63078,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,ΣΙΘΩΝΙΑΣ,ΧΑΛΚΙΔΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
63078,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,ΣΙΘΩΝΙΑΣ,ΧΑΛΚΙΔΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
63078,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,ΣΙΘΩΝΙΑΣ,ΧΑΛΚΙΔΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
63080,ΝΕΑ ΚΑΛΛΙΚΡΑΤΕΙΑ,ΚΑΛΛΙΚΡΑΤΕΙΑΣ,ΧΑΛΚΙΔΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜΟΥ
63081,ΝΕΟΣ ΜΑΡΜΑΡΑΣ,ΣΙΘΩΝΙΑΣ,ΧΑΛΚΙΔΙΚΗΣ,ΚΕΝΤΡΙΚΗΣ ΜΑΚΕΔΟΝΙΑΣ,ΠΡΩΤ. ΔΗΜ. ΔΙΑΜΕΡ.
